Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.05      9.64     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b56)
  0.05      9.65     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b71)
  0.05      9.65     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c17)
  0.05      9.66     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cf1)
  0.05      9.66     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d19)
  0.05      9.67     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8deb)
  0.05      9.67     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e77)
  0.05      9.68     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ea2)
  0.05      9.68     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8eb6)
  0.05      9.69     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f03)
  0.05      9.69     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f16)
  0.05      9.70     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f27)
  0.05      9.70     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fa3)
  0.05      9.71     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fb7)
  0.05      9.71     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90a4)
  0.05      9.72     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91c6)
  0.05      9.72     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91ec)
  0.05      9.73     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9222)
  0.05      9.73     0.01                             blake2b_compress (blake2b-ref.c:206 @ 925b)
  0.05      9.74     0.01                             blake2b_compress (blake2b-ref.c:207 @ 933a)
  0.05      9.74     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93d3)
  0.05      9.75     0.01                             blake2b_compress (blake2b-ref.c:208 @ 950d)
  0.05      9.75     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9572)
  0.05      9.76     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9586)
  0.05      9.76     0.01                             blake2b_compress (blake2b-ref.c:208 @ 962c)
  0.05      9.77     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9667)
  0.05      9.77     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9679)
  0.05      9.78     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96bb)
  0.05      9.78     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97a2)
  0.05      9.79     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9824)
  0.05      9.79     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9842)
  0.05      9.80     0.01                             blake2b_compress (blake2b-ref.c:210 @ 989b)
  0.05      9.80     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99e2)
  0.05      9.81     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b4d)
  0.05      9.81     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bdf)
  0.05      9.82     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c36)
  0.05      9.82     0.01                             rotr64 (blake2-impl.h:155 @ 85c2)
  0.05      9.83     0.01                             rotr64 (blake2-impl.h:155 @ 85f2)
  0.05      9.83     0.01                             rotr64 (blake2-impl.h:155 @ 8632)
  0.05      9.84     0.01                             rotr64 (blake2-impl.h:155 @ 868f)
  0.05      9.84     0.01                             rotr64 (blake2-impl.h:155 @ 86ba)
  0.05      9.85     0.01                             rotr64 (blake2-impl.h:155 @ 86db)
  0.05      9.85     0.01                             rotr64 (blake2-impl.h:155 @ 877f)
  0.05      9.86     0.01                             rotr64 (blake2-impl.h:155 @ 8793)
  0.05      9.86     0.01                             rotr64 (blake2-impl.h:155 @ 889e)
  0.05      9.87     0.01                             rotr64 (blake2-impl.h:155 @ 894e)
  0.05      9.87     0.01                             rotr64 (blake2-impl.h:155 @ 8962)
  0.05      9.88     0.01                             rotr64 (blake2-impl.h:155 @ 8a3e)
  0.05      9.88     0.01                             rotr64 (blake2-impl.h:155 @ 8a5f)
  0.05      9.89     0.01                             rotr64 (blake2-impl.h:155 @ 8a9e)
  0.05      9.89     0.01                             rotr64 (blake2-impl.h:155 @ 8ab3)
  0.05      9.90     0.01                             rotr64 (blake2-impl.h:155 @ 8b3f)
  0.05      9.90     0.01                             rotr64 (blake2-impl.h:155 @ 8b63)
  0.05      9.91     0.01                             rotr64 (blake2-impl.h:155 @ 8bb3)
  0.05      9.91     0.01                             rotr64 (blake2-impl.h:155 @ 8c14)
  0.05      9.92     0.01                             rotr64 (blake2-impl.h:155 @ 8cf7)
  0.05      9.92     0.01                             rotr64 (blake2-impl.h:155 @ 8d1f)
  0.05      9.93     0.01                             rotr64 (blake2-impl.h:155 @ 8de7)
  0.05      9.93     0.01                             rotr64 (blake2-impl.h:155 @ 8e2f)
  0.05      9.94     0.01                             rotr64 (blake2-impl.h:155 @ 8e73)
  0.05      9.94     0.01                             rotr64 (blake2-impl.h:155 @ 8e9e)
  0.05      9.95     0.01                             rotr64 (blake2-impl.h:155 @ 8ec7)
  0.05      9.95     0.01                             rotr64 (blake2-impl.h:155 @ 8eff)
  0.05      9.96     0.01                             rotr64 (blake2-impl.h:155 @ 8f23)
  0.05      9.96     0.01                             rotr64 (blake2-impl.h:155 @ 8f37)
