Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.13      6.24     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9831)
  0.13      6.25     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9842)
  0.13      6.26     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98b9)
  0.13      6.27     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9959)
  0.13      6.28     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a0a)
  0.13      6.29     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a43)
  0.13      6.30     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a67)
  0.13      6.31     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ad9)
  0.13      6.32     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b08)
  0.13      6.33     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b2f)
  0.13      6.34     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b3c)
  0.13      6.35     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b4d)
  0.13      6.36     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b67)
  0.13      6.37     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c6a)
  0.13      6.38     0.01                             blake2b_compress (blake2b-ref.c:213 @ 9c82)
  0.13      6.39     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9db0)
  0.13      6.40     0.01                             blake2b_update (blake2b-ref.c:235 @ 9dbc)
  0.13      6.41     0.01                             rotr64 (blake2-impl.h:155 @ 866b)
  0.13      6.42     0.01                             rotr64 (blake2-impl.h:155 @ 867b)
  0.13      6.43     0.01                             rotr64 (blake2-impl.h:155 @ 869c)
  0.13      6.44     0.01                             rotr64 (blake2-impl.h:155 @ 86e9)
  0.13      6.45     0.01                             rotr64 (blake2-impl.h:155 @ 870b)
  0.13      6.46     0.01                             rotr64 (blake2-impl.h:155 @ 8789)
  0.13      6.47     0.01                             rotr64 (blake2-impl.h:155 @ 87fd)
  0.13      6.48     0.01                             rotr64 (blake2-impl.h:155 @ 8818)
  0.13      6.49     0.01                             rotr64 (blake2-impl.h:155 @ 88c5)
  0.13      6.50     0.01                             rotr64 (blake2-impl.h:155 @ 8915)
  0.13      6.51     0.01                             rotr64 (blake2-impl.h:155 @ 89cc)
  0.13      6.52     0.01                             rotr64 (blake2-impl.h:155 @ 8a52)
  0.13      6.53     0.01                             rotr64 (blake2-impl.h:155 @ 8a5f)
  0.13      6.54     0.01                             rotr64 (blake2-impl.h:155 @ 8b07)
  0.13      6.55     0.01                             rotr64 (blake2-impl.h:155 @ 8bbd)
  0.13      6.56     0.01                             rotr64 (blake2-impl.h:155 @ 8c56)
  0.13      6.57     0.01                             rotr64 (blake2-impl.h:155 @ 8c99)
  0.13      6.58     0.01                             rotr64 (blake2-impl.h:155 @ 8d01)
