Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00     53.86     0.00   163928     0.00     0.00  rs_tube_catchup (tube.c:137 @ 8250)
  0.00     53.86     0.00    65613     0.00     0.00  rs_scoop_read (scoop.c:193 @ 81a0)
  0.00     53.86     0.00    65613     0.00     0.00  rs_scoop_readahead (scoop.c:149 @ 8100)
  0.00     53.86     0.00    32880     0.00     0.00  rs_scoop_input (scoop.c:68 @ 7f80)
  0.00     53.86     0.00    32844     0.00     0.00  rs_infilebuf_fill (buf.c:78 @ 55a0)
  0.00     53.86     0.00    32844     0.00     0.00  rs_job_iter (job.c:94 @ 67a0)
  0.00     53.86     0.00    32832     0.00     0.00  rs_loadsig_s_strong (readsums.c:72 @ 7d20)
  0.00     53.86     0.00    32781     0.00     0.00  rs_suck_n4 (netint.c:110 @ 7660)
  0.00     53.86     0.00    32781     0.00     0.00  rs_suck_netint (netint.c:95 @ 75e0)
  0.00     53.86     0.00    32778     0.00     0.00  rs_loadsig_s_weak (readsums.c:57 @ 7bc0)
  0.00     53.86     0.00    32776     0.00     0.00  rs_tube_write (tube.c:193 @ 8460)
  0.00     53.86     0.00    32770     0.00     0.00  rs_outfilebuf_drain (buf.c:131 @ 5690)
  0.00     53.86     0.00    32770     0.00     0.00  rs_scoop_total_avail (scoop.c:228 @ 8230)
  0.00     53.86     0.00    32769     0.00     0.00  rs_delta_s_scan (delta.c:120 @ 5e60)
  0.00     53.86     0.00    32768     0.00     0.00  rs_signature_add_block (sumset.c:228 @ 4630)
  0.00     53.86     0.00    20412     0.00     0.00  blake2b_final (blake2b-ref.c:249 @ a080)
  0.00     53.86     0.00    20412     0.00     0.00  blake2b_init (blake2b-ref.c:99 @ 9ee0)
  0.00     53.86     0.00    20412     0.00     0.00  blake2b_init_param (blake2b-ref.c:82 @ 9e00)
