Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.05      9.94     0.01                             blake2b_compress (blake2b-ref.c:205 @ 98d5)
  0.05      9.94     0.01                             blake2b_compress (blake2b-ref.c:205 @ 98f0)
  0.05      9.95     0.01                             blake2b_compress (blake2b-ref.c:205 @ 98fa)
  0.05      9.95     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9a5e)
  0.05      9.96     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9a83)
  0.05      9.96     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9ab8)
  0.05      9.97     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9ac2)
  0.05      9.97     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9b5e)
  0.05      9.98     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9b79)
  0.05      9.98     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9c2d)
  0.05      9.99     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9c51)
  0.05      9.99     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9c8e)
  0.05     10.00     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9cb6)
  0.05     10.00     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9dd4)
  0.05     10.01     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9e5d)
  0.05     10.01     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9ebe)
  0.05     10.02     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9ee2)
  0.05     10.02     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9eec)
  0.05     10.03     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9f1a)
  0.05     10.03     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9f32)
  0.05     10.04     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9f5e)
  0.05     10.04     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9fc2)
  0.05     10.05     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9fd3)
  0.05     10.05     0.01                             blake2b_compress (blake2b-ref.c:210 @ a0ea)
  0.05     10.06     0.01                             blake2b_compress (blake2b-ref.c:210 @ a206)
  0.05     10.06     0.01                             blake2b_compress (blake2b-ref.c:211 @ a29b)
  0.05     10.07     0.01                             blake2b_compress (blake2b-ref.c:211 @ a31a)
  0.05     10.07     0.01                             blake2b_compress (blake2b-ref.c:211 @ a3a8)
  0.05     10.08     0.01                             blake2b_compress (blake2b-ref.c:211 @ a42b)
  0.05     10.08     0.01                             blake2b_compress (blake2b-ref.c:211 @ a466)
  0.05     10.09     0.01                             blake2b_final (blake2b-ref.c:249 @ ab47)
  0.05     10.09     0.01                             blake2b_final (blake2b-ref.c:269 @ ac17)
  0.05     10.10     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ aada)
  0.05     10.10     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ aade)
  0.05     10.11     0.01                             blake2b_init (blake2b-ref.c:102 @ a79e)
  0.05     10.11     0.01                             rotr64 (blake2-impl.h:155 @ 8e83)
  0.05     10.12     0.01                             rotr64 (blake2-impl.h:155 @ 8ec2)
  0.05     10.12     0.01                             rotr64 (blake2-impl.h:155 @ 8fd6)
  0.05     10.13     0.01                             rotr64 (blake2-impl.h:155 @ 8fe0)
  0.05     10.13     0.01                             rotr64 (blake2-impl.h:155 @ 9026)
  0.05     10.14     0.01                             rotr64 (blake2-impl.h:155 @ 903a)
  0.05     10.14     0.01                             rotr64 (blake2-impl.h:155 @ 90d0)
  0.05     10.15     0.01                             rotr64 (blake2-impl.h:155 @ 90f8)
  0.05     10.15     0.01                             rotr64 (blake2-impl.h:155 @ 90fe)
  0.05     10.16     0.01                             rotr64 (blake2-impl.h:155 @ 9163)
  0.05     10.16     0.01                             rotr64 (blake2-impl.h:155 @ 9187)
  0.05     10.17     0.01                             rotr64 (blake2-impl.h:155 @ 9277)
  0.05     10.17     0.01                             rotr64 (blake2-impl.h:155 @ 92c3)
  0.05     10.18     0.01                             rotr64 (blake2-impl.h:155 @ 932c)
  0.05     10.18     0.01                             rotr64 (blake2-impl.h:155 @ 939f)
  0.05     10.19     0.01                             rotr64 (blake2-impl.h:155 @ 93e2)
  0.05     10.19     0.01                             rotr64 (blake2-impl.h:155 @ 942b)
  0.05     10.20     0.01                             rotr64 (blake2-impl.h:155 @ 951f)
  0.05     10.20     0.01                             rotr64 (blake2-impl.h:155 @ 9613)
  0.05     10.21     0.01                             rotr64 (blake2-impl.h:155 @ 9647)
  0.05     10.21     0.01                             rotr64 (blake2-impl.h:155 @ 96da)
  0.05     10.22     0.01                             rotr64 (blake2-impl.h:155 @ 96ef)
  0.05     10.22     0.01                             rotr64 (blake2-impl.h:155 @ 971a)
  0.05     10.23     0.01                             rotr64 (blake2-impl.h:155 @ 973b)
  0.05     10.23     0.01                             rotr64 (blake2-impl.h:155 @ 974b)
  0.05     10.24     0.01                             rotr64 (blake2-impl.h:155 @ 97c3)
  0.05     10.24     0.01                             rotr64 (blake2-impl.h:155 @ 9813)
  0.05     10.25     0.01                             rotr64 (blake2-impl.h:155 @ 99a3)
  0.05     10.25     0.01                             rotr64 (blake2-impl.h:155 @ 9a5a)
  0.05     10.26     0.01                             rotr64 (blake2-impl.h:155 @ 9a86)
  0.05     10.26     0.01                             rotr64 (blake2-impl.h:155 @ 9b5a)
  0.05     10.27     0.01                             rotr64 (blake2-impl.h:155 @ 9b6b)
  0.05     10.27     0.01                             rotr64 (blake2-impl.h:155 @ 9b7f)
  0.05     10.28     0.01                             rotr64 (blake2-impl.h:155 @ 9c1f)
  0.05     10.28     0.01                             rotr64 (blake2-impl.h:155 @ 9c36)
  0.05     10.29     0.01                             rotr64 (blake2-impl.h:155 @ 9cb2)
  0.05     10.29     0.01                             rotr64 (blake2-impl.h:155 @ 9cc6)
  0.05     10.30     0.01                             rotr64 (blake2-impl.h:155 @ 9d36)
  0.05     10.30     0.01                             rotr64 (blake2-impl.h:155 @ 9daf)
  0.05     10.31     0.01                             rotr64 (blake2-impl.h:155 @ 9dda)
  0.05     10.31     0.01                             rotr64 (blake2-impl.h:155 @ 9e0f)
  0.05     10.32     0.01                             rotr64 (blake2-impl.h:155 @ 9e63)
  0.05     10.32     0.01                             rotr64 (blake2-impl.h:155 @ 9ec4)
  0.05     10.33     0.01                             rotr64 (blake2-impl.h:155 @ 9ede)
  0.05     10.33     0.01                             rotr64 (blake2-impl.h:155 @ 9ef2)
  0.05     10.34     0.01                             rotr64 (blake2-impl.h:155 @ 9f16)
  0.05     10.34     0.01                             rotr64 (blake2-impl.h:155 @ 9f2e)
  0.05     10.35     0.01                             rotr64 (blake2-impl.h:155 @ 9f5a)
  0.05     10.35     0.01                             rotr64 (blake2-impl.h:155 @ 9fcf)
  0.05     10.36     0.01                             rotr64 (blake2-impl.h:155 @ a02b)
  0.05     10.36     0.01                             rotr64 (blake2-impl.h:155 @ a047)
  0.05     10.37     0.01                             rotr64 (blake2-impl.h:155 @ a15f)
  0.05     10.37     0.01                             rotr64 (blake2-impl.h:155 @ a202)
  0.05     10.38     0.01                             rotr64 (blake2-impl.h:155 @ a297)
  0.05     10.38     0.01                             rotr64 (blake2-impl.h:155 @ a316)
  0.05     10.39     0.01                             rotr64 (blake2-impl.h:155 @ a427)
  0.05     10.39     0.01                             rotr64 (blake2-impl.h:155 @ a432)
  0.05     10.40     0.01                             rotr64 (blake2-impl.h:155 @ a4c4)
  0.05     10.40     0.01                             rs_calc_strong_sum (checksum.c:65 @ 5b34)
  0.05     10.41     0.01                             rs_filebuf_free (buf.c:71 @ 5883)
  0.05     10.41     0.01                             rs_job_iter (job.c:94 @ 6b13)
  0.05     10.42     0.01                             rs_sig_s_generate (mksum.c:100 @ 7767)
  0.05     10.42     0.01                             rs_sig_s_generate (mksum.c:94 @ 7777)
  0.05     10.43     0.01                             rs_sig_s_generate (mksum.c:101 @ 777a)
  0.05     10.43     0.01                             rs_signature_calc_strong_sum (sumset.h:133 @ 77ce)
  0.05     10.44     0.01                             rs_signature_calc_weak_sum (sumset.h:125 @ 77c9)
  0.05     10.44     0.01                             rs_tube_catchup (tube.c:144 @ 89b6)
  0.05     10.45     0.01                             rs_tube_catchup (tube.c:156 @ 89c2)
  0.05     10.45     0.01                             secure_zero_memory (blake2-impl.h:162 @ ac04)
  0.00     10.45     0.00  2097155     0.00     0.00  rs_tube_write (tube.c:193 @ 8ba0)
  0.00     10.45     0.00  1310721     0.00     0.00  rs_scoop_read (scoop.c:193 @ 8780)
  0.00     10.45     0.00  1048579     0.00     0.00  rs_squirt_n4 (netint.c:80 @ 79d0)
  0.00     10.45     0.00   262146     0.00     0.00  rs_job_iter (job.c:94 @ 6af0)
  0.00     10.45     0.00   262146     0.00     0.00  rs_outfilebuf_drain (buf.c:131 @ 5980)
  0.00     10.45     0.00        5     0.00     0.00  rs_bzero (util.c:34 @ 4f80)
  0.00     10.45     0.00        4     0.00     0.00  rs_alloc_struct0 (util.c:39 @ 4fa0)
  0.00     10.45     0.00        2     0.00     0.00  rs_alloc (util.c:50 @ 4ff0)
  0.00     10.45     0.00        2     0.00     0.00  rs_filebuf_free (buf.c:68 @ 5850)
  0.00     10.45     0.00        2     0.00     0.00  rs_filebuf_new (buf.c:57 @ 57f0)
  0.00     10.45     0.00        2     0.00     0.00  rs_log0 (trace.c:97 @ 4ee0)
  0.00     10.45     0.00        2     0.00     0.00  rs_log_va (trace.c:76 @ 4d90)
  0.00     10.45     0.00        2     0.00     0.00  rs_long_ln2 (util.c:71 @ 5090)
  0.00     10.45     0.00        2     0.00     0.00  rs_trace_stderr (trace.c:106 @ 4e80)
  0.00     10.45     0.00        1     0.00     0.00  _hashtable_free (hashtable.c:60 @ 6990)
  0.00     10.45     0.00        1     0.00     0.00  rs_file_size (fileutil.c:123 @ 3ec0)
  0.00     10.45     0.00        1     0.00     0.00  rs_format_stats (stats.c:41 @ 40c0)
  0.00     10.45     0.00        1     0.00     0.00  rs_free_sumset (sumset.c:297 @ 4c80)
  0.00     10.45     0.00        1     0.00     0.00  rs_job_drive (job.c:154 @ 6c60)
  0.00     10.45     0.00        1     0.00     0.00  rs_job_free (job.c:67 @ 6a90)
  0.00     10.45     0.00        1     0.00     0.00  rs_job_new (job.c:49 @ 6a30)
  0.00     10.45     0.00        1     0.00     0.00  rs_long_sqrt (util.c:80 @ 50c0)
  0.00     10.45     0.00        1     0.00     0.00  rs_scoop_read_rest (scoop.c:213 @ 8880)
  0.00     10.45     0.00        1     0.00     0.00  rs_sig_args (sumset.c:119 @ 42f0)
  0.00     10.45     0.00        1     0.00     0.00  rs_sig_begin (mksum.c:117 @ 7860)
  0.00     10.45     0.00        1     0.00     0.00  rs_sig_s_header (mksum.c:51 @ 76d0)
  0.00     10.45     0.00        1     0.00     0.00  rs_signature_init (sumset.c:189 @ 4520)
  0.00     10.45     0.00        1     0.00     0.00  rs_whole_run (whole.c:61 @ 5120)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.10% of 10.45 seconds

index % time    self  children    called     name
                0.01    0.00 1048576/8388608     blake2b_update (blake2b-ref.c:233 @ aa9c) [304]
                0.01    0.00 1048576/8388608     blake2b_final (blake2b-ref.c:262 @ abc0) [303]
                0.05    0.00 6291456/8388608     blake2b_update (blake2b-ref.c:237 @ aaec) [12]
[9]      0.7    0.07    0.00 8388608         blake2b_compress (blake2b-ref.c:178 @ 8be0) [9]
-----------------------------------------------
                0.03    0.00 1310724/1310724     rs_job_work (job.c:125 @ 6b20) [15]
[41]     0.2    0.03    0.00 1310724         rs_tube_catchup (tube.c:137 @ 8990) [41]
-----------------------------------------------
                0.02    0.00 1048576/1048576     rs_calc_strong_sum (checksum.c:65 @ 5b34) [53]
[55]     0.2    0.02    0.00 1048576         blake2b_update (blake2b-ref.c:222 @ a9f0) [55]
-----------------------------------------------
                0.01    0.00 1048576/1048576     rs_sig_do_block (mksum.c:80 @ 77f0) [294]
[140]    0.1    0.01    0.00 1048576         rs_calc_strong_sum (checksum.c:59 @ 5ae0) [140]
-----------------------------------------------
                0.01    0.00 1048576/1048576     rs_signature_weaksum_kind (sumset.h:110 @ 77bd) [296]
[141]    0.1    0.01    0.00 1048576         rs_calc_weak_sum (checksum.c:33 @ 5a60) [141]
-----------------------------------------------
                0.01    0.00 1310721/1310721     rs_job_work (job.c:126 @ 6b2b) [138]
[305]    0.0    0.01    0.00 1310721         rs_sig_s_generate (mksum.c:94 @ 7750) [305]
-----------------------------------------------
                0.01    0.00 1048576/1048576     rs_calc_strong_sum (checksum.c:66 @ 5b42) [432]
[306]    0.0    0.01    0.00 1048576         blake2b_final (blake2b-ref.c:249 @ ab30) [306]
-----------------------------------------------
                0.01    0.00 1048576/1048576     rs_calc_strong_sum (checksum.c:64 @ 5b20) [100]
[307]    0.0    0.01    0.00 1048576         blake2b_init (blake2b-ref.c:99 @ a790) [307]
-----------------------------------------------
                0.01    0.00  262146/262146      rs_job_drive (job.c:161 @ 6cdf) [434]
[308]    0.0    0.01    0.00  262146         rs_infilebuf_fill (buf.c:78 @ 5890) [308]
-----------------------------------------------
                0.00    0.00 1048576/2097155     rs_sig_do_block (mksum.c:81 @ 77fb) [2737]
                0.00    0.00 1048579/2097155     rs_squirt_netint (netint.c:75 @ 79e8) [297]
[444]    0.0    0.00    0.00 2097155         rs_tube_write (tube.c:193 @ 8ba0) [444]
-----------------------------------------------
                0.00    0.00 1310721/1310721     rs_sig_s_generate (mksum.c:101 @ 777a) [438]
[445]    0.0    0.00    0.00 1310721         rs_scoop_read (scoop.c:193 @ 8780) [445]
-----------------------------------------------
                0.00    0.00       1/1048579     rs_sig_s_header (mksum.c:59 @ 76fe) [2774]
                0.00    0.00       1/1048579     rs_sig_s_header (mksum.c:60 @ 770a) [2775]
                0.00    0.00       1/1048579     rs_sig_s_header (mksum.c:61 @ 7717) [2776]
                0.00    0.00 1048576/1048579     rs_sig_do_block (mksum.c:80 @ 77f0) [294]
[446]    0.0    0.00    0.00 1048579         rs_squirt_n4 (netint.c:80 @ 79d0) [446]
-----------------------------------------------
                0.00    0.00  262146/262146      rs_job_drive (job.c:166 @ 6cf5) [288]
[447]    0.0    0.00    0.00  262146         rs_job_iter (job.c:94 @ 6af0) [447]
-----------------------------------------------
                0.00    0.00  262146/262146      rs_job_drive (job.c:171 @ 6cb0) [1791]
[448]    0.0    0.00    0.00  262146         rs_outfilebuf_drain (buf.c:131 @ 5980) [448]
-----------------------------------------------
                0.00    0.00       1/5           rs_signature_done (sumset.c:222 @ 4ca6) [2810]
                0.00    0.00       1/5           rs_job_free (job.c:71 @ 6ab8) [1808]
                0.00    0.00       1/5           rs_job_drive (job.c:154 @ 6c88) [1789]
                0.00    0.00       2/5           rs_filebuf_free (buf.c:70 @ 586c) [1658]
[449]    0.0    0.00    0.00       5         rs_bzero (util.c:34 @ 4f80) [449]
-----------------------------------------------
                0.00    0.00       1/4           rs_job_new (job.c:52 @ 6a49) [1827]
                0.00    0.00       1/4           rs_sig_begin (mksum.c:121 @ 789c) [2728]
                0.00    0.00       2/4           rs_filebuf_new (buf.c:58 @ 5808) [1662]
[450]    0.0    0.00    0.00       4         rs_alloc_struct0 (util.c:39 @ 4fa0) [450]
-----------------------------------------------
                0.00    0.00       2/2           rs_filebuf_new (buf.c:60 @ 5819) [1663]
[451]    0.0    0.00    0.00       2         rs_alloc (util.c:50 @ 4ff0) [451]
-----------------------------------------------
                0.00    0.00       1/2           rs_whole_run (whole.c:77 @ 51af) [3030]
                0.00    0.00       1/2           rs_whole_run (whole.c:79 @ 51b9) [3032]
[452]    0.0    0.00    0.00       2         rs_filebuf_free (buf.c:68 @ 5850) [452]
-----------------------------------------------
                0.00    0.00       1/2           rs_whole_run (whole.c:70 @ 515a) [3022]
                0.00    0.00       1/2           rs_whole_run (whole.c:72 @ 516d) [3026]
[453]    0.0    0.00    0.00       2         rs_filebuf_new (buf.c:57 @ 57f0) [453]
-----------------------------------------------
                0.00    0.00       1/2           rs_log_stats (stats.c:36 @ 42b7) [1933]
                0.00    0.00       1/2           rs_sig_args (sumset.c:173 @ 44e8) [2701]
[454]    0.0    0.00    0.00       2         rs_log0 (trace.c:97 @ 4ee0) [454]
-----------------------------------------------
                0.00    0.00       2/2           rs_log0 (trace.c:101 @ 4f5e) [1929]
[455]    0.0    0.00    0.00       2         rs_log_va (trace.c:76 @ 4d90) [455]
-----------------------------------------------
                0.00    0.00       1/2           rs_sig_args (sumset.c:165 @ 4350) [2662]
                0.00    0.00       1/2           rs_sig_args (sumset.c:166 @ 4366) [2665]
[456]    0.0    0.00    0.00       2         rs_long_ln2 (util.c:71 @ 5090) [456]
-----------------------------------------------
                0.00    0.00       2/2           rs_log_va (trace.c:91 @ 4e2c) [1946]
[457]    0.0    0.00    0.00       2         rs_trace_stderr (trace.c:106 @ 4e80) [457]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_file (whole.c:89 @ 525c) [2740]
[458]    0.0    0.00    0.00       1         rs_file_size (fileutil.c:123 @ 3ec0) [458]
-----------------------------------------------
                0.00    0.00       1/1           rs_log_stats (stats.c:35 @ 42a3) [1932]
[459]    0.0    0.00    0.00       1         rs_format_stats (stats.c:41 @ 40c0) [459]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_free (job.c:70 @ 6ae0) [1811]
[460]    0.0    0.00    0.00       1         rs_free_sumset (sumset.c:297 @ 4c80) [460]
                0.00    0.00       1/1           _hashtable_free (hashtable.c:60 @ 6990) [3134]
-----------------------------------------------
                0.00    0.00       1/1           rs_whole_run (whole.c:74 @ 517b) [3027]
[461]    0.0    0.00    0.00       1         rs_job_drive (job.c:154 @ 6c60) [461]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_file (whole.c:100 @ 52cf) [2751]
[462]    0.0    0.00    0.00       1         rs_job_free (job.c:67 @ 6a90) [462]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_begin (mksum.c:117 @ 787e) [2724]
[463]    0.0    0.00    0.00       1         rs_job_new (job.c:49 @ 6a30) [463]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_args (sumset.c:147 @ 44b8) [2696]
[464]    0.0    0.00    0.00       1         rs_long_sqrt (util.c:80 @ 50c0) [464]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_s_generate (mksum.c:104 @ 7830) [2763]
[465]    0.0    0.00    0.00       1         rs_scoop_read_rest (scoop.c:213 @ 8880) [465]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_file (whole.c:92 @ 526c) [2743]
[466]    0.0    0.00    0.00       1         rs_sig_args (sumset.c:119 @ 42f0) [466]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_file (whole.c:97 @ 52a0) [2747]
[467]    0.0    0.00    0.00       1         rs_sig_begin (mksum.c:117 @ 7860) [467]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 6b2b) [138]
[468]    0.0    0.00    0.00       1         rs_sig_s_header (mksum.c:51 @ 76d0) [468]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_s_header (mksum.c:51 @ 76ef) [2771]
[469]    0.0    0.00    0.00       1         rs_signature_init (sumset.c:189 @ 4520) [469]
-----------------------------------------------
                0.00    0.00       1/1           rs_sig_file (whole.c:97 @ 52a9) [2749]
[470]    0.0    0.00    0.00       1         rs_whole_run (whole.c:61 @ 5120) [470]
-----------------------------------------------
                0.00    0.00       1/1           rs_free_sumset (sumset.c:297 @ 4c80) [460]
[3134]   0.0    0.00    0.00       1         _hashtable_free (hashtable.c:60 @ 6990) [3134]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [3134] _hashtable_free (hashtable.c:60 @ 6990) [36] blake2b_compress (blake2b-ref.c:208 @ 9d69) [400] rotr64 (blake2-impl.h:155 @ 9813)
   [9] blake2b_compress (blake2b-ref.c:178 @ 8be0) [187] blake2b_compress (blake2b-ref.c:208 @ 9d95) [246] rotr64 (blake2-impl.h:155 @ 9834)
   [5] blake2b_compress (blake2b-ref.c:200 @ 8bfa) [188] blake2b_compress (blake2b-ref.c:208 @ 9da0) [94] rotr64 (blake2-impl.h:155 @ 9849)
   [4] blake2b_compress (blake2b-ref.c:178 @ 8c2d) [119] blake2b_compress (blake2b-ref.c:208 @ 9db7) [131] rotr64 (blake2-impl.h:155 @ 985f)
   [3] blake2b_compress (blake2b-ref.c:200 @ 8c87) [352] blake2b_compress (blake2b-ref.c:208 @ 9dd4) [247] rotr64 (blake2-impl.h:155 @ 9870)
 [142] blake2b_compress (blake2b-ref.c:200 @ 8d80) [75] blake2b_compress (blake2b-ref.c:208 @ 9ddd) [248] rotr64 (blake2-impl.h:155 @ 988e)
  [56] blake2b_compress (blake2b-ref.c:200 @ 8d8a) [21] blake2b_compress (blake2b-ref.c:208 @ 9de4) [249] rotr64 (blake2-impl.h:155 @ 98c1)
  [57] blake2b_compress (blake2b-ref.c:200 @ 8dae) [120] blake2b_compress (blake2b-ref.c:208 @ 9e28) [132] rotr64 (blake2-impl.h:155 @ 98e2)
 [143] blake2b_compress (blake2b-ref.c:200 @ 8dd1) [353] blake2b_compress (blake2b-ref.c:208 @ 9e5d) [250] rotr64 (blake2-impl.h:155 @ 98ec)
  [58] blake2b_compress (blake2b-ref.c:200 @ 8ddb) [189] blake2b_compress (blake2b-ref.c:208 @ 9e7b) [251] rotr64 (blake2-impl.h:155 @ 98f6)
  [24] blake2b_compress (blake2b-ref.c:200 @ 8de5) [190] blake2b_compress (blake2b-ref.c:209 @ 9e92) [95] rotr64 (blake2-impl.h:155 @ 993e)
 [103] blake2b_compress (blake2b-ref.c:200 @ 8e01) [121] blake2b_compress (blake2b-ref.c:208 @ 9eb4) [133] rotr64 (blake2-impl.h:155 @ 9992)
  [42] blake2b_compress (blake2b-ref.c:200 @ 8e27) [354] blake2b_compress (blake2b-ref.c:208 @ 9ebe) [401] rotr64 (blake2-impl.h:155 @ 99a3)
 [144] blake2b_compress (blake2b-ref.c:200 @ 8e45) [49] blake2b_compress (blake2b-ref.c:209 @ 9ec7) [252] rotr64 (blake2-impl.h:155 @ 99d8)
 [145] blake2b_compress (blake2b-ref.c:200 @ 8e6a) [355] blake2b_compress (blake2b-ref.c:209 @ 9ee2) [253] rotr64 (blake2-impl.h:155 @ 99ec)
 [309] blake2b_compress (blake2b-ref.c:200 @ 8e7d) [356] blake2b_compress (blake2b-ref.c:209 @ 9eec) [254] rotr64 (blake2-impl.h:155 @ 9a1d)
 [146] blake2b_compress (blake2b-ref.c:200 @ 8e87) [191] blake2b_compress (blake2b-ref.c:209 @ 9ef5) [402] rotr64 (blake2-impl.h:155 @ 9a5a)
 [310] blake2b_compress (blake2b-ref.c:200 @ 8e97) [357] blake2b_compress (blake2b-ref.c:209 @ 9f1a) [255] rotr64 (blake2-impl.h:155 @ 9a61)
  [20] blake2b_compress (blake2b-ref.c:200 @ 8eab) [358] blake2b_compress (blake2b-ref.c:209 @ 9f32) [403] rotr64 (blake2-impl.h:155 @ 9a86)
 [311] blake2b_compress (blake2b-ref.c:200 @ 8ebc) [359] blake2b_compress (blake2b-ref.c:209 @ 9f5e) [256] rotr64 (blake2-impl.h:155 @ 9ad9)
  [13] blake2b_compress (blake2b-ref.c:200 @ 8ed0) [192] blake2b_compress (blake2b-ref.c:209 @ 9f68) [257] rotr64 (blake2-impl.h:155 @ 9b0a)
 [147] blake2b_compress (blake2b-ref.c:200 @ 8efb) [193] blake2b_compress (blake2b-ref.c:209 @ 9f82) [258] rotr64 (blake2-impl.h:155 @ 9b14)
 [148] blake2b_compress (blake2b-ref.c:200 @ 8f06) [194] blake2b_compress (blake2b-ref.c:209 @ 9f88) [134] rotr64 (blake2-impl.h:155 @ 9b28)
  [25] blake2b_compress (blake2b-ref.c:200 @ 8f10) [360] blake2b_compress (blake2b-ref.c:209 @ 9fc2) [404] rotr64 (blake2-impl.h:155 @ 9b5a)
 [149] blake2b_compress (blake2b-ref.c:200 @ 8f37) [361] blake2b_compress (blake2b-ref.c:209 @ 9fd3) [405] rotr64 (blake2-impl.h:155 @ 9b6b)
 [312] blake2b_compress (blake2b-ref.c:200 @ 8f5c) [195] blake2b_compress (blake2b-ref.c:209 @ 9fed) [406] rotr64 (blake2-impl.h:155 @ 9b7f)
 [150] blake2b_compress (blake2b-ref.c:200 @ 8f66) [196] blake2b_compress (blake2b-ref.c:209 @ 9ffa) [96] rotr64 (blake2-impl.h:155 @ 9bc1)
 [313] blake2b_compress (blake2b-ref.c:201 @ 8f73) [76] blake2b_compress (blake2b-ref.c:209 @ a00a) [22] rotr64 (blake2-impl.h:155 @ 9bfa)
