Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.11      8.14     0.01                             rotr64 (blake2-impl.h:155 @ 90a4)
  0.11      8.15     0.01                             rotr64 (blake2-impl.h:155 @ 90b5)
  0.11      8.16     0.01                             rotr64 (blake2-impl.h:155 @ 91a1)
  0.11      8.17     0.01                             rotr64 (blake2-impl.h:155 @ 92ce)
  0.11      8.18     0.01                             rotr64 (blake2-impl.h:155 @ 93ad)
  0.11      8.19     0.01                             rotr64 (blake2-impl.h:155 @ 93c8)
  0.11      8.20     0.01                             rotr64 (blake2-impl.h:155 @ 9436)
  0.11      8.21     0.01                             rotr64 (blake2-impl.h:155 @ 947c)
  0.11      8.22     0.01                             rotr64 (blake2-impl.h:155 @ 94f1)
  0.11      8.23     0.01                             rotr64 (blake2-impl.h:155 @ 9515)
  0.11      8.24     0.01                             rotr64 (blake2-impl.h:155 @ 9543)
  0.11      8.25     0.01                             rotr64 (blake2-impl.h:155 @ 965c)
  0.11      8.26     0.01                             rotr64 (blake2-impl.h:155 @ 96a2)
  0.11      8.27     0.01                             rotr64 (blake2-impl.h:155 @ 96f9)
  0.11      8.28     0.01                             rotr64 (blake2-impl.h:155 @ 9703)
  0.11      8.29     0.01                             rotr64 (blake2-impl.h:155 @ 971d)
  0.11      8.30     0.01                             rotr64 (blake2-impl.h:155 @ 9731)
  0.11      8.31     0.01                             rotr64 (blake2-impl.h:155 @ 976d)
  0.11      8.32     0.01                             rotr64 (blake2-impl.h:155 @ 977e)
  0.11      8.33     0.01                             rotr64 (blake2-impl.h:155 @ 9788)
  0.11      8.34     0.01                             rotr64 (blake2-impl.h:155 @ 97d8)
  0.11      8.35     0.01                             rotr64 (blake2-impl.h:155 @ 9824)
  0.11      8.36     0.01                             rotr64 (blake2-impl.h:155 @ 9921)
  0.11      8.37     0.01                             rotr64 (blake2-impl.h:155 @ 9935)
  0.11      8.38     0.01                             rotr64 (blake2-impl.h:155 @ 99c2)
  0.11      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 9a1c)
  0.11      8.40     0.01                             rotr64 (blake2-impl.h:155 @ 9b29)
  0.11      8.41     0.01                             rotr64 (blake2-impl.h:155 @ 9b3e)
  0.11      8.42     0.01                             rotr64 (blake2-impl.h:155 @ 9b70)
  0.11      8.43     0.01                             rs_calc_strong_sum (checksum.c:68 @ 580e)
  0.11      8.44     0.01                             rs_calc_strong_sum (checksum.c:66 @ 5842)
  0.11      8.45     0.01                             rs_calc_weak_sum (checksum.c:34 @ 577e)
  0.11      8.46     0.01                             rs_infilebuf_fill (buf.c:120 @ 5622)
  0.11      8.47     0.01                             rs_outfilebuf_drain (buf.c:138 @ 56a7)
  0.11      8.48     0.01                             rs_scoop_readahead (scoop.c:153 @ 8181)
  0.11      8.49     0.01                             rs_sig_do_block (mksum.c:81 @ 730b)
  0.11      8.50     0.01                             rs_sig_do_block (mksum.c:88 @ 731b)
  0.11      8.51     0.01                             rs_sig_s_generate (mksum.c:112 @ 7327)
  0.11      8.52     0.01                             rs_sig_s_header (mksum.c:68 @ 7250)
  0.11      8.53     0.01                             rs_signature_calc_strong_sum (sumset.h:133 @ 72fb)
  0.11      8.54     0.01                             rs_signature_calc_weak_sum (sumset.h:125 @ 72c6)
  0.11      8.55     0.01                             rs_squirt_netint (netint.c:75 @ 7468)
  0.11      8.56     0.01                             rs_tube_catchup_write (tube.c:75 @ 8350)
  0.11      8.57     0.01                             rs_tube_catchup_write (tube.c:76 @ 836c)
  0.05      8.57     0.01  1310724     3.82     3.82  rs_tube_catchup (tube.c:137 @ 82c0)
  0.05      8.58     0.01  1310721     3.82     3.82  rs_sig_s_generate (mksum.c:94 @ 7260)
  0.05      8.58     0.01  1048576     4.77     4.77  blake2b_init_param (blake2b-ref.c:82 @ 9e70)
  0.05      8.59     0.01   262146    19.08    19.08  rs_job_iter (job.c:94 @ 6680)
  0.05      8.59     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86d1)
  0.05      8.60     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8882)
  0.05      8.60     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8994)
  0.05      8.61     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89c6)
  0.05      8.61     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ac9)
  0.05      8.62     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b12)
  0.05      8.62     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b52)
  0.05      8.63     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b66)
  0.05      8.63     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c42)
  0.05      8.64     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d25)
  0.05      8.64     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d46)
  0.05      8.65     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d4d)
  0.05      8.65     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d75)
  0.05      8.66     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d89)
  0.05      8.66     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d92)
  0.05      8.67     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ee7)
  0.05      8.67     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f69)
  0.05      8.68     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f7d)
  0.05      8.68     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9027)
  0.05      8.69     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9158)
  0.05      8.69     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9222)
  0.05      8.70     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9236)
  0.05      8.70     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9292)
  0.05      8.71     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92e6)
  0.05      8.71     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9318)
  0.05      8.72     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93aa)
  0.05      8.72     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93c2)
  0.05      8.73     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93d3)
  0.05      8.73     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94c6)
  0.05      8.74     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94cd)
  0.05      8.74     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94f5)
  0.05      8.75     0.01                             blake2b_compress (blake2b-ref.c:208 @ 969c)
