Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.06      8.26     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b07)
  0.06      8.27     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b2b)
  0.06      8.27     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b5a)
  0.06      8.28     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c1b)
  0.06      8.28     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9cee)
  0.06      8.29     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d2f)
  0.06      8.29     0.01                             rabinkarp_pow (rabinkarp.c:81 @ 80a7)
  0.06      8.30     0.01                             rabinkarp_pow (rabinkarp.c:77 @ 80ab)
  0.06      8.30     0.01                             rotr64 (blake2-impl.h:155 @ 8742)
  0.06      8.31     0.01                             rotr64 (blake2-impl.h:155 @ 880a)
  0.06      8.31     0.01                             rotr64 (blake2-impl.h:155 @ 88e3)
  0.06      8.32     0.01                             rotr64 (blake2-impl.h:155 @ 896f)
  0.06      8.32     0.01                             rotr64 (blake2-impl.h:155 @ 8a7e)
  0.06      8.33     0.01                             rotr64 (blake2-impl.h:155 @ 8a9e)
  0.06      8.33     0.01                             rotr64 (blake2-impl.h:155 @ 8baf)
  0.06      8.34     0.01                             rotr64 (blake2-impl.h:155 @ 8bbf)
  0.06      8.34     0.01                             rotr64 (blake2-impl.h:155 @ 8bee)
  0.06      8.35     0.01                             rotr64 (blake2-impl.h:155 @ 8c2e)
  0.06      8.35     0.01                             rotr64 (blake2-impl.h:155 @ 8ca3)
  0.06      8.36     0.01                             rotr64 (blake2-impl.h:155 @ 8cb3)
  0.06      8.36     0.01                             rotr64 (blake2-impl.h:155 @ 8cc7)
  0.06      8.37     0.01                             rotr64 (blake2-impl.h:155 @ 8d03)
  0.06      8.37     0.01                             rotr64 (blake2-impl.h:155 @ 8d2f)
  0.06      8.38     0.01                             rotr64 (blake2-impl.h:155 @ 8d43)
  0.06      8.38     0.01                             rotr64 (blake2-impl.h:155 @ 8d5e)
  0.06      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 8e22)
  0.06      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 8ea3)
